Id,Elevation,Aspect,Slope,Horizontal_Distance_To_Hydrology,Vertical_Distance_To_Hydrology,Horizontal_Distance_To_Roadways,Hillshade_9am,Hillshade_Noon,Hillshade_3pm,Horizontal_Distance_To_Fire_Points,Wilderness_Area,Soil_Type,Cover_Type
234.0,2991.0,54.0,13.0,495.0,65.0,4849.0,227.0,211.0,115.0,6214.0,1.0,12.0,2.0
235.0,2742.0,116.0,9.0,150.0,21.0,2475.0,236.0,231.0,126.0,4314.0,1.0,12.0,2.0
236.0,2606.0,356.0,18.0,67.0,26.0,911.0,188.0,205.0,152.0,3174.0,1.0,29.0,2.0
237.0,3244.0,326.0,5.0,750.0,53.0,3730.0,207.0,234.0,166.0,2460.0,1.0,23.0,1.0
238.0,3237.0,27.0,14.0,997.0,36.0,4002.0,213.0,210.0,130.0,2506.0,1.0,23.0,1.0
239.0,2616.0,359.0,24.0,42.0,15.0,977.0,176.0,187.0,142.0,3186.0,1.0,29.0,2.0
240.0,2913.0,16.0,11.0,457.0,58.0,3974.0,211.0,217.0,142.0,5568.0,1.0,29.0,2.0
241.0,2813.0,48.0,7.0,201.0,35.0,3018.0,223.0,225.0,137.0,4729.0,1.0,24.0,2.0
242.0,2530.0,149.0,1.0,319.0,51.0,234.0,221.0,238.0,154.0,2726.0,1.0,29.0,2.0
243.0,3260.0,45.0,7.0,503.0,69.0,3558.0,222.0,225.0,138.0,2531.0,1.0,40.0,1.0
244.0,3047.0,90.0,3.0,870.0,128.0,5484.0,224.0,234.0,146.0,5635.0,1.0,12.0,2.0
245.0,2955.0,60.0,20.0,201.0,33.0,4934.0,231.0,195.0,88.0,3248.0,1.0,29.0,1.0
246.0,2893.0,77.0,13.0,85.0,7.0,6012.0,236.0,215.0,107.0,4682.0,1.0,29.0,2.0
247.0,2965.0,38.0,24.0,247.0,49.0,4883.0,212.0,181.0,92.0,3315.0,1.0,29.0,1.0
248.0,3037.0,230.0,15.0,570.0,151.0,5985.0,196.0,252.0,191.0,5238.0,1.0,29.0,2.0
249.0,3027.0,152.0,10.0,792.0,108.0,5316.0,233.0,240.0,138.0,5912.0,1.0,12.0,2.0
250.0,2756.0,70.0,16.0,120.0,35.0,2501.0,235.0,208.0,100.0,4210.0,1.0,12.0,2.0
251.0,2939.0,325.0,6.0,510.0,62.0,4078.0,206.0,234.0,167.0,5584.0,1.0,20.0,2.0
252.0,3198.0,126.0,9.0,418.0,23.0,4200.0,235.0,234.0,130.0,2858.0,1.0,19.0,1.0
253.0,3195.0,90.0,7.0,362.0,20.0,4243.0,231.0,229.0,132.0,2880.0,1.0,23.0,1.0
254.0,2975.0,222.0,6.0,360.0,89.0,5719.0,213.0,245.0,169.0,4519.0,1.0,29.0,2.0
255.0,2890.0,84.0,13.0,30.0,4.0,5918.0,238.0,218.0,108.0,4761.0,1.0,30.0,2.0
256.0,3018.0,109.0,10.0,815.0,132.0,5833.0,238.0,229.0,121.0,5486.0,1.0,29.0,2.0
257.0,3011.0,85.0,5.0,842.0,85.0,5389.0,228.0,231.0,137.0,5975.0,1.0,12.0,2.0
258.0,3221.0,79.0,16.0,618.0,20.0,3968.0,239.0,210.0,96.0,2868.0,1.0,23.0,1.0
259.0,3004.0,135.0,7.0,811.0,78.0,5383.0,231.0,237.0,138.0,6017.0,1.0,29.0,2.0
260.0,2572.0,49.0,20.0,384.0,53.0,391.0,224.0,192.0,94.0,2509.0,1.0,29.0,2.0
261.0,3260.0,128.0,11.0,743.0,46.0,3824.0,238.0,233.0,124.0,2854.0,1.0,23.0,1.0
262.0,3168.0,25.0,4.0,30.0,0.0,4426.0,218.0,231.0,150.0,3180.0,1.0,20.0,1.0
263.0,2878.0,349.0,12.0,67.0,0.0,3489.0,198.0,220.0,161.0,4924.0,1.0,29.0,2.0
264.0,3198.0,9.0,8.0,301.0,23.0,4099.0,211.0,224.0,150.0,3076.0,1.0,19.0,1.0
265.0,2975.0,260.0,8.0,391.0,66.0,6071.0,200.0,245.0,183.0,5262.0,1.0,29.0,2.0
266.0,3178.0,38.0,10.0,0.0,0.0,4286.0,220.0,217.0,131.0,3248.0,1.0,29.0,1.0
267.0,2995.0,176.0,10.0,690.0,86.0,6068.0,226.0,246.0,152.0,5533.0,1.0,29.0,2.0
268.0,2913.0,144.0,8.0,210.0,20.0,5478.0,232.0,239.0,139.0,4733.0,1.0,30.0,2.0
269.0,2982.0,175.0,9.0,424.0,56.0,5267.0,225.0,245.0,153.0,6500.0,1.0,12.0,1.0
270.0,2945.0,209.0,12.0,362.0,36.0,5877.0,211.0,251.0,173.0,5354.0,1.0,29.0,2.0
271.0,2995.0,143.0,2.0,631.0,23.0,5459.0,223.0,238.0,151.0,6349.0,1.0,29.0,1.0
272.0,2942.0,0.0,3.0,0.0,0.0,4830.0,215.0,233.0,156.0,6062.0,1.0,20.0,2.0
273.0,2945.0,288.0,5.0,0.0,0.0,4801.0,205.0,239.0,173.0,6034.0,1.0,20.0,2.0
274.0,2959.0,288.0,8.0,120.0,14.0,4683.0,199.0,240.0,180.0,5920.0,1.0,12.0,2.0
275.0,2796.0,114.0,13.0,60.0,8.0,2599.0,242.0,226.0,111.0,3934.0,1.0,12.0,2.0
276.0,2785.0,315.0,2.0,60.0,-2.0,2486.0,214.0,237.0,161.0,3829.0,1.0,23.0,2.0
277.0,2784.0,325.0,17.0,153.0,33.0,1798.0,177.0,220.0,182.0,3198.0,1.0,30.0,2.0
278.0,2789.0,320.0,15.0,182.0,50.0,1771.0,181.0,225.0,183.0,3174.0,1.0,30.0,2.0
279.0,2922.0,162.0,19.0,240.0,22.0,5076.0,235.0,241.0,129.0,4536.0,1.0,30.0,2.0
280.0,3008.0,135.0,3.0,931.0,36.0,5727.0,224.0,238.0,150.0,6096.0,1.0,29.0,2.0
281.0,2978.0,73.0,10.0,323.0,49.0,5160.0,232.0,221.0,121.0,6368.0,1.0,29.0,2.0
282.0,2892.0,54.0,11.0,134.0,12.0,3178.0,226.0,217.0,123.0,4457.0,1.0,12.0,2.0
283.0,2521.0,45.0,10.0,42.0,2.0,408.0,223.0,218.0,129.0,2066.0,1.0,20.0,2.0
284.0,2985.0,72.0,7.0,497.0,13.0,5372.0,228.0,227.0,133.0,6482.0,1.0,29.0,1.0
285.0,3057.0,39.0,19.0,626.0,144.0,4435.0,217.0,196.0,107.0,3955.0,1.0,29.0,1.0
286.0,2829.0,78.0,9.0,60.0,8.0,2941.0,232.0,223.0,123.0,4187.0,1.0,23.0,2.0
287.0,3201.0,331.0,5.0,0.0,0.0,4002.0,208.0,234.0,164.0,3460.0,1.0,20.0,1.0
288.0,3136.0,329.0,13.0,789.0,-13.0,4228.0,187.0,223.0,175.0,3798.0,1.0,29.0,1.0
289.0,2548.0,355.0,14.0,60.0,7.0,551.0,197.0,215.0,155.0,2058.0,1.0,20.0,2.0
290.0,2962.0,89.0,9.0,42.0,3.0,4891.0,234.0,225.0,122.0,6046.0,1.0,12.0,2.0
291.0,2808.0,15.0,13.0,201.0,20.0,2431.0,208.0,213.0,141.0,3651.0,1.0,12.0,2.0
292.0,2749.0,87.0,12.0,516.0,43.0,1499.0,238.0,220.0,111.0,2797.0,1.0,12.0,2.0
293.0,3155.0,328.0,14.0,849.0,-19.0,4184.0,185.0,222.0,177.0,3871.0,1.0,29.0,1.0
294.0,2991.0,285.0,11.0,849.0,98.0,5939.0,189.0,240.0,191.0,6068.0,1.0,20.0,2.0
295.0,2968.0,108.0,5.0,306.0,49.0,4113.0,229.0,234.0,138.0,5265.0,1.0,12.0,2.0
296.0,2932.0,77.0,13.0,108.0,21.0,3911.0,236.0,216.0,108.0,5067.0,1.0,30.0,2.0
297.0,2808.0,356.0,7.0,153.0,3.0,2592.0,209.0,227.0,157.0,3757.0,1.0,23.0,2.0
298.0,2794.0,106.0,4.0,210.0,37.0,1888.0,227.0,234.0,142.0,3079.0,1.0,12.0,1.0
299.0,3080.0,24.0,17.0,659.0,167.0,4377.0,208.0,201.0,125.0,4176.0,1.0,29.0,1.0
300.0,2936.0,52.0,16.0,180.0,27.0,4656.0,227.0,203.0,105.0,4456.0,1.0,23.0,1.0
301.0,2913.0,261.0,10.0,313.0,10.0,5706.0,197.0,245.0,187.0,5517.0,1.0,29.0,2.0
302.0,2919.0,232.0,8.0,323.0,19.0,5728.0,207.0,248.0,178.0,5539.0,1.0,29.0,2.0
303.0,2978.0,257.0,6.0,85.0,13.0,4795.0,205.0,244.0,177.0,5905.0,1.0,12.0,2.0
304.0,2574.0,312.0,14.0,134.0,32.0,636.0,183.0,229.0,187.0,1924.0,1.0,30.0,2.0
305.0,3142.0,59.0,21.0,730.0,-32.0,4155.0,231.0,192.0,85.0,4070.0,1.0,29.0,1.0
306.0,2804.0,15.0,10.0,212.0,47.0,1917.0,211.0,219.0,144.0,3031.0,1.0,12.0,1.0
307.0,2595.0,9.0,14.0,42.0,19.0,799.0,204.0,212.0,144.0,2010.0,1.0,30.0,2.0
308.0,2929.0,232.0,8.0,366.0,33.0,5835.0,208.0,247.0,177.0,5776.0,1.0,29.0,2.0
309.0,3001.0,246.0,9.0,764.0,101.0,5961.0,201.0,247.0,184.0,6227.0,1.0,29.0,2.0
310.0,2813.0,94.0,7.0,371.0,56.0,1800.0,231.0,230.0,132.0,2872.0,1.0,30.0,2.0
311.0,2988.0,342.0,6.0,192.0,26.0,4805.0,208.0,231.0,162.0,5836.0,1.0,12.0,2.0
312.0,3175.0,59.0,18.0,612.0,0.0,4042.0,231.0,200.0,96.0,4184.0,1.0,23.0,1.0
313.0,2861.0,0.0,6.0,134.0,10.0,2980.0,211.0,228.0,155.0,3972.0,1.0,30.0,2.0
314.0,2804.0,61.0,7.0,362.0,10.0,1838.0,226.0,225.0,133.0,2825.0,1.0,30.0,2.0
315.0,3001.0,78.0,10.0,335.0,29.0,5320.0,234.0,221.0,118.0,6310.0,1.0,12.0,1.0
316.0,2914.0,141.0,9.0,277.0,18.0,3471.0,234.0,238.0,135.0,4430.0,1.0,12.0,2.0
317.0,2668.0,41.0,17.0,283.0,68.0,1276.0,219.0,200.0,110.0,2240.0,1.0,30.0,2.0
318.0,3185.0,129.0,12.0,481.0,10.0,3899.0,240.0,233.0,121.0,4273.0,1.0,29.0,1.0
319.0,2913.0,216.0,9.0,268.0,20.0,5715.0,211.0,249.0,173.0,5983.0,1.0,16.0,1.0
320.0,3168.0,72.0,5.0,418.0,-6.0,3855.0,226.0,230.0,138.0,4394.0,1.0,23.0,1.0
321.0,2955.0,30.0,9.0,30.0,3.0,4478.0,218.0,220.0,137.0,5370.0,1.0,20.0,2.0
322.0,2932.0,100.0,7.0,30.0,-6.0,4280.0,232.0,231.0,131.0,5166.0,1.0,19.0,2.0
323.0,3234.0,0.0,11.0,658.0,26.0,3589.0,204.0,220.0,153.0,4109.0,1.0,23.0,1.0
324.0,3201.0,53.0,7.0,488.0,26.0,3667.0,224.0,225.0,135.0,4255.0,1.0,29.0,1.0
325.0,2903.0,236.0,5.0,212.0,10.0,5656.0,211.0,244.0,171.0,6046.0,1.0,16.0,1.0
326.0,2874.0,352.0,2.0,400.0,19.0,2869.0,216.0,236.0,157.0,3653.0,1.0,29.0,2.0
327.0,2903.0,254.0,6.0,212.0,3.0,5689.0,206.0,244.0,176.0,6195.0,1.0,16.0,1.0
328.0,2800.0,45.0,12.0,0.0,0.0,2244.0,223.0,214.0,124.0,2958.0,1.0,20.0,1.0
329.0,3257.0,336.0,9.0,693.0,52.0,3443.0,199.0,227.0,167.0,4246.0,1.0,23.0,1.0
330.0,3188.0,278.0,5.0,210.0,13.0,3634.0,206.0,241.0,173.0,4526.0,1.0,29.0,1.0
331.0,2952.0,62.0,8.0,192.0,30.0,4487.0,227.0,223.0,130.0,5251.0,1.0,29.0,2.0
332.0,2932.0,237.0,16.0,342.0,36.0,5797.0,189.0,252.0,198.0,6409.0,1.0,29.0,1.0
333.0,3050.0,281.0,4.0,630.0,85.0,5540.0,209.0,240.0,169.0,6162.0,1.0,12.0,2.0
334.0,2955.0,285.0,11.0,212.0,19.0,4302.0,188.0,240.0,192.0,5057.0,1.0,29.0,2.0
335.0,2791.0,41.0,17.0,458.0,-18.0,1740.0,220.0,201.0,111.0,2294.0,1.0,12.0,2.0
336.0,3172.0,162.0,3.0,180.0,7.0,3632.0,222.0,240.0,153.0,4624.0,1.0,29.0,1.0
337.0,3116.0,69.0,14.0,297.0,-6.0,3870.0,234.0,212.0,107.0,4802.0,1.0,29.0,1.0
338.0,2895.0,51.0,10.0,162.0,0.0,3326.0,225.0,219.0,127.0,4002.0,1.0,12.0,2.0
339.0,3182.0,122.0,6.0,134.0,7.0,3510.0,230.0,235.0,138.0,4585.0,1.0,29.0,1.0
340.0,3024.0,81.0,9.0,218.0,49.0,4152.0,233.0,224.0,123.0,5114.0,1.0,29.0,2.0
341.0,2962.0,251.0,9.0,480.0,66.0,5863.0,201.0,246.0,183.0,6356.0,1.0,29.0,2.0
342.0,2978.0,27.0,4.0,192.0,13.0,4780.0,218.0,230.0,149.0,5502.0,1.0,12.0,2.0
343.0,2952.0,40.0,12.0,323.0,0.0,4558.0,221.0,213.0,124.0,5268.0,1.0,12.0,2.0
344.0,2945.0,348.0,13.0,255.0,32.0,3768.0,194.0,217.0,161.0,4425.0,1.0,12.0,2.0
345.0,3149.0,188.0,7.0,134.0,17.0,3718.0,221.0,245.0,159.0,4831.0,1.0,29.0,1.0
346.0,2833.0,150.0,15.0,242.0,23.0,1953.0,238.0,238.0,126.0,2407.0,1.0,30.0,1.0
347.0,3136.0,185.0,10.0,42.0,4.0,3623.0,222.0,248.0,158.0,4858.0,1.0,29.0,1.0
348.0,2851.0,49.0,13.0,268.0,46.0,2538.0,225.0,211.0,118.0,3037.0,1.0,29.0,2.0
349.0,2933.0,111.0,8.0,300.0,20.0,3644.0,234.0,231.0,129.0,4221.0,1.0,12.0,2.0
350.0,2810.0,110.0,6.0,421.0,0.0,1871.0,230.0,234.0,138.0,2178.0,1.0,12.0,1.0
351.0,3267.0,85.0,10.0,484.0,62.0,3194.0,235.0,223.0,119.0,4518.0,1.0,40.0,1.0
352.0,3188.0,30.0,16.0,85.0,13.0,3340.0,213.0,203.0,121.0,4753.0,1.0,29.0,1.0
353.0,2955.0,37.0,5.0,426.0,42.0,3905.0,220.0,229.0,145.0,4475.0,1.0,12.0,2.0
354.0,3001.0,276.0,9.0,752.0,103.0,5893.0,197.0,242.0,184.0,6012.0,1.0,29.0,2.0
355.0,3008.0,281.0,10.0,780.0,110.0,5864.0,194.0,241.0,187.0,5998.0,1.0,29.0,2.0
356.0,2942.0,28.0,5.0,391.0,29.0,3707.0,218.0,230.0,148.0,4228.0,1.0,12.0,2.0
357.0,2921.0,331.0,9.0,395.0,8.0,3516.0,200.0,230.0,169.0,4024.0,1.0,12.0,2.0
358.0,2985.0,315.0,5.0,361.0,20.0,5023.0,206.0,235.0,169.0,5570.0,1.0,12.0,2.0
359.0,2978.0,289.0,14.0,570.0,42.0,4480.0,179.0,238.0,198.0,5007.0,1.0,12.0,2.0
360.0,2889.0,51.0,20.0,362.0,66.0,2689.0,225.0,193.0,94.0,3049.0,1.0,29.0,2.0
361.0,2814.0,103.0,3.0,210.0,4.0,2145.0,225.0,235.0,145.0,2316.0,1.0,12.0,2.0
362.0,2938.0,127.0,9.0,408.0,107.0,2896.0,236.0,234.0,128.0,3239.0,1.0,12.0,2.0
363.0,2828.0,95.0,11.0,127.0,15.0,2467.0,238.0,224.0,116.0,2714.0,1.0,29.0,2.0
364.0,3146.0,95.0,12.0,240.0,-28.0,3287.0,239.0,222.0,112.0,5052.0,1.0,30.0,1.0
365.0,2977.0,94.0,8.0,466.0,12.0,4283.0,232.0,229.0,129.0,4676.0,1.0,12.0,2.0
366.0,3034.0,45.0,2.0,680.0,46.0,5544.0,220.0,234.0,151.0,5490.0,1.0,12.0,2.0
367.0,3083.0,61.0,19.0,192.0,-9.0,3320.0,232.0,197.0,90.0,5380.0,1.0,30.0,1.0
368.0,3044.0,23.0,5.0,210.0,-25.0,3481.0,217.0,228.0,148.0,5476.0,1.0,20.0,1.0
369.0,2982.0,90.0,8.0,242.0,-35.0,3695.0,232.0,228.0,129.0,5609.0,1.0,20.0,1.0
370.0,2901.0,176.0,15.0,256.0,49.0,3181.0,226.0,247.0,149.0,3360.0,1.0,30.0,2.0
371.0,2995.0,66.0,6.0,247.0,13.0,4770.0,227.0,227.0,135.0,5126.0,1.0,29.0,2.0
372.0,2528.0,151.0,6.0,108.0,4.0,598.0,228.0,240.0,145.0,390.0,1.0,23.0,2.0
373.0,3188.0,112.0,8.0,60.0,3.0,2880.0,235.0,231.0,128.0,5166.0,1.0,29.0,1.0
374.0,2939.0,243.0,24.0,400.0,41.0,5619.0,164.0,250.0,217.0,5753.0,1.0,29.0,2.0
375.0,3008.0,215.0,11.0,696.0,112.0,5880.0,209.0,251.0,176.0,5600.0,1.0,29.0,2.0
376.0,3021.0,238.0,9.0,815.0,125.0,5855.0,204.0,248.0,181.0,5543.0,1.0,29.0,2.0
377.0,2937.0,80.0,11.0,330.0,15.0,4094.0,234.0,221.0,118.0,4354.0,1.0,12.0,2.0
378.0,2844.0,317.0,10.0,67.0,20.0,2758.0,194.0,231.0,178.0,2724.0,1.0,29.0,2.0
379.0,2781.0,13.0,3.0,351.0,25.0,2148.0,216.0,233.0,154.0,1707.0,1.0,29.0,2.0
380.0,2945.0,252.0,18.0,421.0,47.0,5615.0,176.0,249.0,209.0,5686.0,1.0,29.0,2.0
381.0,2857.0,143.0,12.0,85.0,8.0,3111.0,238.0,237.0,127.0,3161.0,1.0,30.0,2.0
382.0,3021.0,53.0,7.0,258.0,-12.0,3544.0,224.0,224.0,134.0,5720.0,1.0,29.0,1.0
383.0,2919.0,141.0,3.0,192.0,3.0,3992.0,225.0,238.0,149.0,6047.0,1.0,29.0,1.0
384.0,2800.0,185.0,9.0,170.0,22.0,2382.0,222.0,246.0,158.0,2001.0,1.0,12.0,2.0
385.0,2773.0,151.0,18.0,350.0,119.0,1680.0,240.0,237.0,119.0,983.0,1.0,30.0,5.0
386.0,2759.0,144.0,17.0,300.0,105.0,1590.0,242.0,234.0,115.0,895.0,1.0,30.0,5.0
387.0,2714.0,117.0,20.0,242.0,93.0,1470.0,250.0,217.0,85.0,779.0,1.0,30.0,5.0
388.0,2671.0,109.0,26.0,175.0,55.0,1350.0,253.0,200.0,58.0,664.0,1.0,30.0,5.0
389.0,2975.0,126.0,9.0,120.0,3.0,4763.0,235.0,234.0,130.0,4928.0,1.0,29.0,2.0
390.0,2775.0,148.0,19.0,335.0,101.0,1770.0,242.0,234.0,113.0,1061.0,1.0,30.0,5.0
391.0,2746.0,149.0,18.0,268.0,92.0,1620.0,240.0,236.0,119.0,912.0,1.0,30.0,5.0
392.0,2743.0,148.0,19.0,255.0,89.0,1590.0,242.0,235.0,114.0,883.0,1.0,30.0,5.0
393.0,2717.0,108.0,16.0,201.0,79.0,1500.0,246.0,220.0,98.0,794.0,1.0,30.0,5.0
394.0,2751.0,136.0,14.0,277.0,77.0,1680.0,241.0,234.0,119.0,967.0,1.0,30.0,5.0
395.0,2739.0,131.0,14.0,242.0,75.0,1620.0,242.0,232.0,116.0,908.0,1.0,30.0,5.0
396.0,2733.0,133.0,16.0,228.0,79.0,1590.0,244.0,231.0,111.0,878.0,1.0,30.0,5.0
397.0,2716.0,117.0,15.0,175.0,62.0,1500.0,245.0,225.0,105.0,789.0,1.0,30.0,5.0
398.0,2611.0,99.0,14.0,30.0,2.0,1200.0,243.0,220.0,103.0,495.0,1.0,30.0,5.0
399.0,3073.0,123.0,11.0,0.0,0.0,3060.0,239.0,231.0,121.0,5654.0,1.0,29.0,1.0
400.0,3060.0,167.0,18.0,95.0,16.0,3251.0,232.0,244.0,136.0,5755.0,1.0,29.0,2.0
401.0,2899.0,120.0,8.0,162.0,19.0,3944.0,234.0,234.0,132.0,4034.0,1.0,12.0,2.0
402.0,2861.0,107.0,8.0,30.0,0.0,3434.0,234.0,231.0,129.0,3406.0,1.0,23.0,2.0
403.0,2853.0,351.0,3.0,0.0,0.0,3342.0,214.0,234.0,158.0,3287.0,1.0,23.0,2.0
404.0,2785.0,202.0,8.0,134.0,18.0,2429.0,217.0,247.0,165.0,1860.0,1.0,12.0,2.0
405.0,2723.0,127.0,16.0,190.0,69.0,1560.0,245.0,228.0,108.0,845.0,1.0,30.0,5.0
406.0,2656.0,110.0,23.0,85.0,35.0,1350.0,252.0,208.0,72.0,636.0,1.0,30.0,5.0
407.0,3064.0,194.0,10.0,30.0,4.0,3111.0,218.0,249.0,164.0,5721.0,1.0,20.0,1.0
408.0,3050.0,167.0,16.0,67.0,6.0,3229.0,231.0,244.0,140.0,5783.0,1.0,29.0,2.0
409.0,3004.0,141.0,13.0,124.0,3.0,3500.0,239.0,236.0,124.0,5934.0,1.0,29.0,2.0
410.0,2952.0,58.0,10.0,201.0,16.0,3736.0,228.0,218.0,123.0,6078.0,1.0,29.0,2.0
411.0,3034.0,68.0,12.0,362.0,43.0,5550.0,232.0,216.0,114.0,5100.0,1.0,29.0,1.0
412.0,2703.0,130.0,20.0,127.0,49.0,1500.0,248.0,225.0,97.0,780.0,1.0,30.0,5.0
413.0,2685.0,128.0,23.0,95.0,31.0,1440.0,251.0,218.0,81.0,722.0,1.0,30.0,5.0
414.0,2661.0,119.0,25.0,67.0,23.0,1380.0,253.0,210.0,70.0,663.0,1.0,30.0,5.0
415.0,3057.0,101.0,4.0,0.0,0.0,3069.0,226.0,234.0,144.0,5740.0,1.0,20.0,1.0
416.0,3050.0,139.0,13.0,30.0,-3.0,3127.0,240.0,235.0,123.0,5770.0,1.0,20.0,1.0
417.0,3060.0,342.0,5.0,495.0,69.0,5700.0,209.0,232.0,161.0,5139.0,1.0,12.0,1.0
418.0,2945.0,49.0,14.0,0.0,0.0,4671.0,225.0,208.0,114.0,4737.0,1.0,23.0,1.0
419.0,2704.0,123.0,18.0,124.0,40.0,1530.0,247.0,224.0,99.0,797.0,1.0,30.0,5.0
420.0,2676.0,129.0,24.0,67.0,22.0,1440.0,251.0,217.0,79.0,713.0,1.0,30.0,5.0
421.0,2621.0,81.0,14.0,0.0,0.0,1290.0,238.0,214.0,103.0,571.0,1.0,30.0,5.0
422.0,3060.0,45.0,13.0,30.0,3.0,3046.0,223.0,211.0,120.0,5768.0,1.0,29.0,1.0
423.0,2975.0,136.0,15.0,124.0,7.0,3543.0,243.0,232.0,114.0,6039.0,1.0,29.0,2.0
424.0,3067.0,21.0,4.0,518.0,76.0,5739.0,217.0,231.0,151.0,5125.0,1.0,12.0,1.0
425.0,2719.0,128.0,16.0,150.0,45.0,1621.0,244.0,229.0,109.0,874.0,1.0,30.0,5.0
426.0,2638.0,86.0,15.0,0.0,0.0,1351.0,241.0,213.0,98.0,618.0,1.0,30.0,5.0
427.0,2700.0,115.0,19.0,67.0,26.0,1533.0,249.0,218.0,90.0,779.0,1.0,30.0,5.0
428.0,2673.0,108.0,22.0,42.0,9.0,1473.0,251.0,208.0,72.0,721.0,1.0,30.0,5.0
429.0,2654.0,71.0,11.0,0.0,0.0,1413.0,233.0,218.0,115.0,664.0,1.0,30.0,5.0
430.0,2664.0,50.0,12.0,0.0,0.0,1445.0,225.0,214.0,122.0,684.0,1.0,30.0,5.0
431.0,3050.0,80.0,8.0,360.0,59.0,5638.0,231.0,225.0,127.0,4978.0,1.0,29.0,1.0
432.0,2858.0,125.0,8.0,268.0,7.0,3288.0,233.0,235.0,134.0,3034.0,1.0,12.0,2.0
433.0,2854.0,163.0,9.0,285.0,5.0,3246.0,229.0,243.0,146.0,2974.0,1.0,12.0,2.0
434.0,3047.0,56.0,11.0,95.0,29.0,3182.0,227.0,218.0,123.0,5994.0,1.0,29.0,1.0
435.0,2873.0,351.0,6.0,201.0,11.0,3459.0,210.0,230.0,159.0,3242.0,1.0,12.0,2.0
436.0,2680.0,23.0,12.0,0.0,0.0,1511.0,213.0,214.0,136.0,730.0,1.0,29.0,5.0
437.0,2676.0,9.0,14.0,30.0,2.0,1481.0,204.0,212.0,144.0,700.0,1.0,29.0,5.0
438.0,2678.0,9.0,15.0,42.0,7.0,1421.0,202.0,209.0,142.0,641.0,1.0,29.0,5.0
439.0,2839.0,120.0,9.0,190.0,23.0,3055.0,236.0,233.0,128.0,2612.0,1.0,12.0,2.0
440.0,2792.0,86.0,7.0,228.0,4.0,2862.0,230.0,229.0,132.0,2282.0,1.0,12.0,2.0
441.0,3103.0,74.0,11.0,201.0,49.0,2870.0,233.0,219.0,116.0,5920.0,1.0,29.0,1.0
442.0,2995.0,6.0,14.0,201.0,13.0,5167.0,202.0,213.0,146.0,4670.0,1.0,29.0,2.0
443.0,2702.0,90.0,1.0,0.0,0.0,1727.0,221.0,236.0,151.0,932.0,1.0,20.0,2.0
444.0,2991.0,282.0,8.0,268.0,32.0,5024.0,198.0,241.0,182.0,4582.0,1.0,29.0,1.0
445.0,3004.0,31.0,6.0,180.0,13.0,5222.0,219.0,228.0,145.0,4624.0,1.0,29.0,2.0
446.0,2919.0,117.0,6.0,150.0,0.0,3903.0,231.0,234.0,136.0,6349.0,1.0,20.0,2.0
447.0,2945.0,258.0,14.0,376.0,45.0,5535.0,186.0,247.0,199.0,5134.0,1.0,29.0,2.0
448.0,3054.0,270.0,1.0,390.0,63.0,5742.0,215.0,239.0,161.0,4830.0,1.0,12.0,2.0
449.0,2978.0,75.0,5.0,295.0,50.0,4847.0,227.0,230.0,137.0,4455.0,1.0,29.0,1.0
450.0,2915.0,81.0,8.0,0.0,0.0,4345.0,231.0,226.0,128.0,4260.0,1.0,23.0,2.0
451.0,2756.0,30.0,4.0,150.0,2.0,2571.0,218.0,231.0,149.0,1770.0,1.0,12.0,2.0
452.0,2717.0,155.0,4.0,0.0,0.0,2037.0,224.0,240.0,150.0,1230.0,1.0,20.0,2.0
453.0,2928.0,315.0,1.0,150.0,23.0,4194.0,215.0,237.0,160.0,4050.0,1.0,29.0,2.0
454.0,2770.0,95.0,3.0,258.0,7.0,2813.0,224.0,235.0,147.0,2011.0,1.0,12.0,2.0
455.0,2656.0,77.0,23.0,283.0,-23.0,1320.0,242.0,190.0,66.0,518.0,1.0,30.0,2.0
456.0,2750.0,124.0,5.0,150.0,9.0,2370.0,229.0,236.0,140.0,1565.0,1.0,12.0,2.0
457.0,2907.0,45.0,7.0,350.0,13.0,4041.0,222.0,225.0,138.0,3783.0,1.0,29.0,2.0
458.0,2781.0,65.0,13.0,42.0,6.0,3162.0,232.0,214.0,112.0,2465.0,1.0,20.0,2.0
459.0,2715.0,203.0,5.0,124.0,-1.0,1920.0,217.0,245.0,164.0,1120.0,1.0,12.0,2.0
460.0,2968.0,338.0,11.0,216.0,23.0,3426.0,196.0,225.0,167.0,6508.0,1.0,20.0,1.0
461.0,2739.0,130.0,8.0,134.0,26.0,2160.0,234.0,236.0,133.0,1366.0,1.0,12.0,2.0
462.0,2922.0,129.0,3.0,218.0,18.0,4283.0,225.0,237.0,147.0,4027.0,1.0,29.0,2.0
463.0,2792.0,101.0,6.0,108.0,29.0,3180.0,230.0,232.0,135.0,2442.0,1.0,12.0,2.0
464.0,3064.0,90.0,8.0,371.0,23.0,2822.0,232.0,228.0,129.0,6357.0,1.0,29.0,1.0
465.0,3041.0,243.0,14.0,513.0,50.0,5911.0,192.0,250.0,195.0,4636.0,1.0,29.0,2.0
466.0,2888.0,32.0,8.0,470.0,72.0,3700.0,219.0,224.0,141.0,3164.0,1.0,12.0,2.0
467.0,3080.0,180.0,1.0,247.0,39.0,2715.0,219.0,239.0,157.0,6347.0,1.0,29.0,1.0
468.0,2613.0,132.0,27.0,170.0,55.0,1260.0,251.0,215.0,73.0,558.0,1.0,30.0,2.0
